Text_index;;texte
167511_tweet.txt;;comment est trop drôle a des sacrés dates 
23929_tweet.txt;;pourquoi a - miami a aucun signe positif pour milwaukee giannis était questionable et vous posez sur eux 
224635_tweet.txt;;ptdrr le dunk de lebron james il a niqué la maman de westbrook  
117761_tweet.txt;;la route ne tue pas mais est ns ki tuons à cause de nos tares 
260584_tweet.txt;;ferme ta gueule fromage blanc si tu te fais écraser on te mettra dans la rubrique des chiens écrasés fumier 
127532_tweet.txt;;mdr la musique de sonic qui colle parfaitement avec âge on a mais pas avec les courses epic de la vidéo  
64560_tweet.txt;;conte je le respecte beaucoup ce mec  
29423_tweet.txt;;y a aucun débats à avoir le puy du fou à fait de la merde point final next 
49047_tweet.txt;;histoire hassan a fait que le confirmer ptn est ce que ça peut être dangereux amour 
134444_tweet.txt;;mec abuse pas niveau animation et son silhouette mais we are c le tout premier op de one piece ducoup est ça qui pèse le plus
134126_tweet.txt;;je arrête plus je veux que poster mon énorme crâne et de près en plus  
7204_tweet.txt;;les gars le nouveau maillot extérieur de  il est juste incroyable 
179607_tweet.txt;;mec sur ton propre site internet consacré au sport féminin y a des meufs dans une piscine en une en lieu et place des lyonnaises 
143251_tweet.txt;;ptdr le chat de colors en plus c ça on veut
6445_tweet.txt;;la nuit dernière a une c qui a perdu une roue sur la route pour aller à roubaix si un a des infos je prends mdr ma mère a reçu sur le rétro
46648_tweet.txt;;on dirait mon fils même âge  même silhouette et une certaine ressemblance  comment ça me mets la haine et ces putains assassins enfants vont nous dire que est un montage que est de la propagande palestinienne
110400_tweet.txt;;est la première fois que vois des fans de man udt supporter liverpool mdrrr 
103234_tweet.txt;;dommage que je ne peux pas me reproduire avec romain le mélange de gènes doit être ouf
171655_tweet.txt;;mdr après devant à brest est pas des éclair non plus hein
46637_tweet.txt;;wsh jamal murray est dinguerie ce il fait 
126667_tweet.txt;;met ta tête dans du riz bg sa marche à coup sûr 
147255_tweet.txt;;oe étais mal et tt genre ma sur elle venait être née et était mon pote sur a ce moment la fin bref même pas je c squi fait mtn
81139_tweet.txt;;suis pas inquiet mon gars les lakers ils aiment bien flopper leurs entames mais sur le papier on a tous pour vous kicker sérieux
235643_tweet.txt;;ptdrrrr mais tu le fais exprès  donc dans une équipe ou tu es pas leader off tu dois faire les mêmes stats  a messi et surez à côté et même fati et vidal et encore une fois le barca est en crise mdrrrrr ton argument est pt sa mre
54445_tweet.txt;;yetigel etait implante sur avignon ai entendu tous les noms que as dit avignon est plus yéti que lister freeze
87149_tweet.txt;;ah tu préfères donc extrème droite ou droite extrème lr rn ou lrem  ben berk 
165556_tweet.txt;;manquait plus que lui  
224349_tweet.txt;;bah au pire il attends le  mars comme ça je suis majeur
230146_tweet.txt;;oh occupe toi du liban et fais pas chier
251712_tweet.txt;;doctor who est ma série préférée depuis que ai  ans évolue jamais en fait mdr
120432_tweet.txt;;tootatis gechar ou pa sur la tête de ma trottinette je lui fai d dingeurie
64367_tweet.txt;;répond au sondage au moins stp
178974_tweet.txt;;tqt ils vont se faire botter par les lakers est écrit
151052_tweet.txt;;imaginez le chapitre qui a fait pleurer éditeur c la mort de sabo
39016_tweet.txt;;ah je te garantis que yen a bcp qui disent ça et a chaque fois que des rebeux entendent ça on est gênés un peu
184251_tweet.txt;;acceptes pour le fricaprèsà vous entendreelle aurait préféré le poste de  ggrmc
115238_tweet.txt;;et sa tue la bonne dynamique de thauvin
155964_tweet.txt;;je fais tellement pas mon âge mdrr
88827_tweet.txt;;ma sur connait pas les sons de michael jackson omg le choc des générations
201641_tweet.txt;;mdrrrr toute amérique aclamme lady gaga depuis  sort un peu de ton trou et apprend les bases les labels ont rien avoir avec les projets extérieurs que la musiques et regarde une vidéo sur sa carrière et tu comprendras
180084_tweet.txt;;on se complète jpp et c pas fait exprès 
217163_tweet.txt;;les cinglés du puy du fou sont ils des sauvageons   
80465_tweet.txt;;parle mieux jss pas ta pote par contre
265331_tweet.txt;;miami  a grave les moyens de battre ces bucks lamais ils font importe quoi
173222_tweet.txt;;je vais pas fav parce que je pense que a une uvre qui surpassera autre à un moment ou autre
34725_tweet.txt;;jsuis à deux doigts de passer par gare du nord juste pour boire un vrai bon chai
78665_tweet.txt;;rester éveillé pour voir les bucks perdre leur match  bref bonne nuit
105597_tweet.txt;;en majuscule en plus  léna mdr ça a énervée 
191530_tweet.txt;;logique c est l équipe d harden et tu regardes la nba ou  informe toi sur ce que fait russ à houston oui mdr tu pourras regarder houston en playoffs comme t auras tout ton temps
118084_tweet.txt;;bien sur attendez vous à ce que les médias vous montre des anti masque qui provoquent des bagarre jamais la pauvre mamie qui se prend une prune parce elle est faite dénoncer à la police parce que son masque était sous son nez 
45612_tweet.txt;;je veux grave les mêmes masques que lady gaga aux 
68471_tweet.txt;;ouuuuf pour une victoire a brest putain ca craint pts ok mais niveau de jeux horrible merci caleta et flotov balerdi ta fait ton match frero allez l om 
219559_tweet.txt;;regaaarde les annonces nintendo  oups maj désolé
142354_tweet.txt;;on espère une bucks win il mérite
194141_tweet.txt;;a non mais pour y être allée et subit leur racisme  je peux dire avec certitude que les martiniquais se victimisent ennomént faut ils évoluent leur haine du blanc leur pourrit le cerveau
160399_tweet.txt;;miami - et les lakers qui sont menés  a mes  joueurs préférés qui se jouent lebron il a poster et chase down  fois je suis dégouté
124617_tweet.txt;;je connais mdr mais we gosilhouette mais si ta pas les réf de opening car ta pas vu anime est débile
91252_tweet.txt;;vendredi  degrés et je vais être la dans un putain de bleu de travail comme un crevard entre de sué ma race bande de fou qui est qui va être en arrêt 
161596_tweet.txt;;kaaris bosh je attendais à mieux de ouf
49114_tweet.txt;;attendez donc la landorly est le fils de leris luketo  
134693_tweet.txt;;marseille ils sont sérieux de prendre fuego contre brest 
249124_tweet.txt;;est sur kepa il parier en secret  pour liverpool
123540_tweet.txt;;le suarez actuel est plus décisif c fou 
244174_tweet.txt;;quelle souffrance cette mère covid moi moi  moi  mes fils  mes fils  moi  moi  mes fils ça va arrêter un jour facescreaminginfearfacescreaminginfearfacescreaminginfearfacescreaminginfearggrmc
185452_tweet.txt;;vous êtes tous en train de dire que nieu nieu les stmg est pas la filière la plus facile alors que notre prof de maths de ères première hein pas terminale nous donnais des types-bac stmg à faire comme exercice ptdrrrr
14753_tweet.txt;;bon ai une clé de fall guys en trop je sais pas a qui a donné si qlq veut
235921_tweet.txt;;leonardo il a été joueur sale footix 
213855_tweet.txt;;le mister freeze entre pote le moment où tu lèche le mister freeze et le suce devant tes potes bien dans leur regards mdrr wesh mauvais moment après ce moment te garanti que tu le croque à vie ton mister freeze 
149992_tweet.txt;;hassan il a encore frappé sa meuf  sa calvitie est  mérité
102342_tweet.txt;;ils ont réussi les deux le blanc est une grosse réussite et nous ont a le monopoly sur un maillot bleu nuit que je vais acheter comme une grosse victime et je le porterai sur paris car y a que ça est vrai
109029_tweet.txt;;a que moi qui trouve lena situation grv cringe ici 
230917_tweet.txt;;bah mister freeze comme toute personne censée
117608_tweet.txt;;greg guillotin il a dit je suis le eminem du xvieme comme dans le film  mile chuimor
22409_tweet.txt;;on dirait le maillot de la suède mdr
113698_tweet.txt;;pfff gars vos victor hugo en martinique font le même effet que si toutes vos rues portaient des noms de haut gradés litteraires scientifiques nazis si tu ne peux pas comprendre ca tant pis occupe toi de ta tribu ils soccupent de la leur
90998_tweet.txt;;luis suarez  a encore des problèmes avec son genou je vous fait le parie il fini pas la saison
96525_tweet.txt;;mais bizarrement au vu des médias c bidon par contre qd marseille gagne  contre une d autrichienne on entend partt que c génial ils sont en forme il sont au top c trop bienqd aura on des médias neutres après vous
193043_tweet.txt;;lady gaga elle plaisante pas sur le port du masque 
48302_tweet.txt;;arrive pas à pensé à autre chose que om ptdrrr c grave tout ça pour perdre contre brest
148540_tweet.txt;;eriksen il a des saisons à  buts  passe dé en pl mais ça ose mettre ziyech ou isco devant lui roh un peu de sérieux le seul avec qui il y a débat est coutinho
75239_tweet.txt;;mon médecin est noir et compétent je me plains pas et je profite de ses services
26256_tweet.txt;;mais à part suarez et lewandowski personne fait mieux que lui sur la décennie
126984_tweet.txt;;chaque année on aura le droit à maëva est fini  ai changé de greg  allez bye 
254468_tweet.txt;;bien sûre que non mdr et tu le sais que neymar pouvait ne pas jouer en  si il gagnait la c en août il était bo mais si il avait tt joue en  et éliminé en  il serait mm pas top 
241540_tweet.txt;;frr est grave bien en fait ça bloque les pubs écris sur google adblock et sur le premier lien tu installes et est tout
17364_tweet.txt;;devinette  es et as un ligament en trop à la cheville comment tu fais   bah en perrin
26814_tweet.txt;;non mais juste ok le tacle est assassin tout ce que vous voulez mais sinon quoi perrin doit laisser passer mbappé peut être  arrêtez de pleurer sur le foot français et faites le briller en ligue des champions plutôt 
100474_tweet.txt;;le clutchhhh  esport attend pas est parti pour du fall guys  
187084_tweet.txt;;non plutot pour fifa maillot à gerber et joueur qui est devenu vraiment insupportable comportement et melon je parle pas du niveau du gars malheureusement son passage qsg aura eu effet positif que sur son compte en banque
184078_tweet.txt;;mister freeze aussi est une marque on appelle pas un objet par sa marque
63623_tweet.txt;;histoire de hassan elle donne pas du tout envie de se marier hyn  nous accorde un mariage calme et une moitié avec tout son cerveau dites ameen
155963_tweet.txt;;imaginez elon musk jeff bezos etc il se sont fait hack en cliquant sur un lien debile mdrr
198430_tweet.txt;;elle en prend  à  la gourmande   
74235_tweet.txt;;franchement avec un peu de chance y a moyen
130438_tweet.txt;;on dirais a gagner la coupe de monde mgl hahahaaaa jsuis au sol es fou moi jmen blc qui gagne je expliquais juste que tt une merde humainement quoi
111941_tweet.txt;;voilaaaaaaaaa  mais bon on c tous que hamilton aurait gagner sans sa pénalité comme à chaque course hein dit ça dit rien 
106429_tweet.txt;;un twittos a lancer un débat en montrant un mister freeze et en disant vous appelez ca comment et maintenant est en tt ptdrrr
103335_tweet.txt;;les gens qui pensent que messi est dans le top  cette saison il sont troooop de mauvaise foie mdrrrrr
64753_tweet.txt;;obligé de supprimer mon tweet parce que des tocards ont pourri mes mentions et est une partie mdr super  
86957_tweet.txt;;leris et landorly dingerie jspr juste on va pas dire le ptit frr à  st son fils a elle aussi v pt mn crâne
267232_tweet.txt;;les bucks enfaite ça défend pas la ligne à pts 
181257_tweet.txt;;est pas faux mais ils pourraient innover un moment parce que merde quoi ils pourraient se bouger le cul a mettre les graphismes odyssey sur des portages rien que mario galaxy  et  
259062_tweet.txt;;elle a parlé de son meilleur pote pendant  min tout ça pour me dire il appelait aussi corentin je appelle clément
196970_tweet.txt;;fin il se passe la même chose que la shoah et ça choque grave pas médias on dirait hein mais sais pas ya pas un chef état qui se dit bon il est temps de sauver un peuple qui est en train être exterminé oui plus facile à dire à faire je sais
69493_tweet.txt;;je chiale sa grand mère est quoi ça 
266111_tweet.txt;;la poire jsp pq ça existe est immonde
120604_tweet.txt;;le top est bien juste que tu sous estime un peu trop larry  place en dessous de magic hmm
103116_tweet.txt;;vous savez que ça peut être aussi dans les gènes bandent de bouffons
132266_tweet.txt;;vous êtes vraiment sérieux   suarez x wesh 
18398_tweet.txt;;jnr dans la vidéo de greg guillotin jvai juste aller aux toilettes 
253856_tweet.txt;;greg qui dit que carla a fait pleurer à anim de autre ptdr non greg tu pleure pour rien 
10983_tweet.txt;;trop stylé qd on fav ça donne ça 
115142_tweet.txt;;animal sauvage est pour ça que prend en leuleu  merci kaaris  merci bosh
239324_tweet.txt;;giannis  mbappe sont les mêmes personnes mdrrrr quand courir tout droit ne suffit plus est terminer
109529_tweet.txt;;ok donc si ya le ministre de educ nat qui est à la radio est vraiment on commence à nous glisser un petit automne à aise les gars  
229395_tweet.txt;;il ce rend compte  ce que sait de porter un masque en plein air sous  degrés  non mais sérieux arrêtez de déconner la ça devient ridicule tous ça  
160615_tweet.txt;;mdr je te jure que je ai même pas vu actu du coup je en fou je perds rien du tout et merci pour ton conseil 
257808_tweet.txt;;ansu fati il doit marquer la
101418_tweet.txt;;kaaris bosh ptdrr wsh pk ai écouté ca a h jvais jamais dormir
104701_tweet.txt;;mais est vraiment des gros suceurs de jessica est une dinguerie 
237383_tweet.txt;;fallait miser caleb ewan  il vient de me donner des frisson quel sprint merci pour la money 
158239_tweet.txt;;giannis un vié
111491_tweet.txt;;jsp si tavu mais me retiens de insulter là donc en rajoute pas 
121388_tweet.txt;;ai des fossettes moi aussi de base 
190515_tweet.txt;;woowww  toujours eu envie de écouter son album je participe de ouuuuf et sa musique avec alonzo je adore de trop smilingfacewithheartssmilingfacewithhearts merciiii beaucoup pour ce concours 
60658_tweet.txt;;on en a déjà été privé  mois pour rien  à copenhague et vienne  la bas la france est moquée pour sa gestion débile du covid mais est surtout que courir avec un masque est inutile  un masque humide devient inefficace il augmente la contagiosité 
16047_tweet.txt;;omg me conte dessa tour 
36185_tweet.txt;;liverpool rien ils giflent toutes les grosses équipes de premier league cette anneé ils ont tués la concurrence 
10266_tweet.txt;;les stmg quand ils vont voir que les profs pourront plus cramé ceux qui font les bruits animaux avec les masques 
131338_tweet.txt;;pauvre lacazette william et aubam vont lui mettre la misère à ce troll 
163308_tweet.txt;;le coach des bucks a une tête incrrrr
17477_tweet.txt;;déjà si tu fait tes exos alors que des gens jettent des poubelles t pas en stmg t en général s
98854_tweet.txt;;mai elle rentre même pas dans le top 
195618_tweet.txt;;milla a des bourrelets  oh mon diiiieuuuu le so shape ne fonctionne pas 
154413_tweet.txt;;la démarche absurde consiste à penser on sera mieux soigné parce on choisit un docteur avec qui on peut faire ton sur ton
1930_tweet.txt;;apparemment des fandoms se seraient mises contre bangtan pour qu ils perdent dans un classement jsp du tout si c etait un classement et au final cst astro qui a gagné 
129316_tweet.txt;;qd le prof essaye de choper le stmg qui vient de lancer une chaise 
91616_tweet.txt;;greg guillotin il a jamais fait autant de vu en si peu de temps afrique trop solidaire 
59860_tweet.txt;;je chiale le  des tweets des des catins qui veulent du clout juste parce que regarde y a une fusée quand on fav c joli est incroyable je profite du hashtag pour vous dire aller vous faire enculer
239758_tweet.txt;;bon du coup go présenter mes super copines  je rajoute au fur et à mesure
115840_tweet.txt;;nan mais sah histoire de hassan sa me choque une femme puissent mentir et crée de fausse choses sur un homme et clairement hassan je le crois est preuves sont tout à fait solide et sa se voyait il aimais vraiment rien aux vidéo on a vu voir 
211036_tweet.txt;;le culot mdrrr déjà as pas une thune pas de boulot et tu rajoute un gosse à tout ça appelle ça du suicide 
124931_tweet.txt;;oue voilà exactement pareil ça mfais la même avec astro aussi
79286_tweet.txt;;mdrrr ça a air trop bien ça je le rajoute à ma liste merciii
96442_tweet.txt;;après franchement si est pour un prêt sans option achat en remplacement de sanson est une grosse connerie autant garder sanson si est un prêt avec oa ça peut être une bonne solution mais ça étonnerais que le bayern veuille le lacher
24375_tweet.txt;;le contexte du tweet est justifié juste ramener lui coutinho il devienne un crack et que le réal madrid nous vendra à plus de m mdrrrrr 
20672_tweet.txt;;vendredi  svp les gens du rer d laver vous les aisselles 
200653_tweet.txt;;sainz il fait p à monza et année prochaine il va pas passer la q avec ferrari sur le même circuit ptdr il doit avoir envie de se tirer une balle
209574_tweet.txt;;bref au bout un moment a les audios et vidéos de fatma avec intrusion de hassan hassan essaie de démentir avec des propos genre  étais à paris blabla psg atlanta et son pote aussi déjà la la seule preuve on a est leurs propos puis après il sort une vidéo
192950_tweet.txt;;la meuf a jeff bezos elle c même pas abonné à lui mskn comme quoi les gars c tt d michto que vous ayez un smic ou  milliards usd 
89074_tweet.txt;;maroua  tdb elle payait pas son loyer à sa proprio qui était sa pote et qui lui a fait pleins histoire à cause de ça  et autre son ex femme a hassan bah elle a menti sur toute la ligne sur les snap elle faisait
39572_tweet.txt;;bah  on s en branle de soral  c est un petit bourgeois suisse     est ce que tu viens nous faire chier avec soral   toi aussi tu a une main  profondément   le cul   les lèvres 
110523_tweet.txt;;hassan est vrmt un mec toxique sur  meuf qui accuse se sont toutes des mytho et lui la victime 
121707_tweet.txt;;heureusement as rajouté un quasi avant chaque sortie mdr
83891_tweet.txt;;pas sûre il lise les stars de km de verratti
82442_tweet.txt;;asos ils veulent pas lâcher les  des mannequins
248966_tweet.txt;;est ça et en plus si sabo il est enfermé à la rêverie personne peut le protéger en tant que prisonnier pcke on sait que fujitora il y est plus et ryugoku on sait rien sur lui
155546_tweet.txt;;il rajoute gui à la fin des phrases  vannes bloquez le 
95626_tweet.txt;;il a du sang sur les mains ce mec je crois que tout est dit ça va il ne empêche pas de vivre et être dans ma passion qui est la  les gens sont assez grands et ils font ce ils veulenton est pas des messagers sérieux je trouve too much ces posts sur 
114522_tweet.txt;;mon bébé fait pas des lives à h moi je dors  
213085_tweet.txt;;même dans mon village ou les gens pensent encore comme au moyen âge les mecs sortent en short et les meufs comme elles veulent ptddrrrrr et pourtant dieu sait à quel point le hezbollah est strict là dessus a même une épicerie qui vend de alcool 
1798_tweet.txt;;cest elle genre de vicieuse ça skullfacevomiting 
216973_tweet.txt;;vais à la convention avec ma petite femme ai tellement hâte de vivre mon rêve avec elle 
25217_tweet.txt;;suis déçue du son avec gims perso mais celui avec bosh je kifffff et ultra aussi aime bien je continue mon écoute
106338_tweet.txt;;french people be like  humm un vol interne une heure paris toulouse lets have some wine   ce peuple avait manqué  
67508_tweet.txt;;giannis il fait un bon match mais wlh il a des chevres à ses cotés on dirait le barca
211343_tweet.txt;;les continuent dans les avec le dernier son        mate le clip  
20757_tweet.txt;;le feat kaaris bosh est lourd mais bosh a encule est une d
63907_tweet.txt;;omg lena elle a drop le premier épisode des vlog août go tema ça de suite
47144_tweet.txt;;on est parti pour h de fall guys  
68929_tweet.txt;;tu fais honte à la commu op
11173_tweet.txt;;je fait comme  tout les ipad svp bloquer moi et identifier des ipad dans les comm on est top  de la cup et on tombe que contre des ipad qui nous -
99124_tweet.txt;;là tout de suite je admire mon boubou je admire    
257741_tweet.txt;;mais hamilton même p il tape le record du tours ptdrr qui peut arrêter même
136561_tweet.txt;;sur fifa je veux juste que david luiz de cour pas plus vite que sterling si c possible
180455_tweet.txt;;la france part en couille et l autre con jardine au liban  
254337_tweet.txt;;top  sur fall guys avec les commentaires de   étais juste dans la zone  
201625_tweet.txt;;bon jvais regarder la vidéo hassan et jreprends ma lecture parce que à il est premier dans les tendance est il a un problème
125336_tweet.txt;;allez hop alaphilippe maillot jaune est déposé ça
8133_tweet.txt;;vous en pensez quoi   me faut un latéral droit pour supléer rosier qui a finit à  passe dé et un  mon ds est éclaté il a signé vla les gens sans mon accord cet enculé 
175247_tweet.txt;;wesh je pleure  allez guettez  a que des top tweets  
54148_tweet.txt;;genre son teint ça fait ressortir la couleur de ses yeux et tout c grv beau
3675_tweet.txt;;ya très peu histoires qui sont marquantes mais qd elles le sont c epic
21689_tweet.txt;;a que des fans de westbrook pour dire ça  
144518_tweet.txt;;mais il est débile ou de mauvaise foi mdrr il prend une photo avec un maillot du psg ample sur neymar ca se voit il ne lui colle pas du tout à la peau 
216469_tweet.txt;;le birthday de homme que son jour à lui ma big life aime 
199168_tweet.txt;;album de kaaris il es lourd je trouve
158611_tweet.txt;;lol vous avez dépensé bien plus pour des flops à étranger
175373_tweet.txt;;wesh té la fille a michael jackson ou est comment 
215655_tweet.txt;;merci de montrer que les parigos sont de gros crados on les voit quand ils viennent en vacances   
160074_tweet.txt;;brest - om ça va être une catastrophe mdr allez ce soir comme au bon vieux temps  rmc et après le résumé sur canal mdr des champions la lnf 
267852_tweet.txt;;les mecs sa tombe amoureux 
263098_tweet.txt;;il manque la moitier de équipe quand même mais bon pg
19185_tweet.txt;;sah je stan et bts et astro mais astro mérite de gagner et est une fois mehlish bangtan peuvent gagner la prochaine fois 
66177_tweet.txt;;rololoo vous êtes vraiment des farceur de folie  sa sort des album de kaaris est une dinguerie  alors il est claqué au sol  arrêtez de mentir les gens seront encore  déçu car vous les aurait saucer a mentir  continuez a niquer les carrières aux gens bande de fdp
199405_tweet.txt;;ah bah oui tu gênes si qqn arrive  c rien repasse le 
221440_tweet.txt;;che qué le dan de comer a jamal murray
167983_tweet.txt;;on part directement sur un  il est beaucoup trop cool ton furso adore tout le marking animal choisi et les corne qui lui rajoute son truc à lui franchement il est trop cool 
4913_tweet.txt;;ptdrr le joueur de brest qui marque et qui fait le signe jul je suis mort  
104219_tweet.txt;;encore  qt et salam les bucks
156865_tweet.txt;;si freeze a pas réussi à détrôner le colors alpha wann sachez aucun rappeur fr le fera
202969_tweet.txt;;ai vérifié suarez a pas joue en ldc avec liverpool donc logique il ai pas performe mdr
176367_tweet.txt;;en taule  avec toute sa clique assassine  a viendra jamais non plus 
173123_tweet.txt;;les vlogs août ils me ravissent pcq on va avoir plein de seblena content
156721_tweet.txt;;ah ben pour le coup elle était sacrément bonne cette course à domicile 
189028_tweet.txt;;suarez a âge icardi il était monstrueux au sommet mauro tu as impression il a mangé  poulets mdr
215974_tweet.txt;;monter vous le boule entre vous bande de folle lacazette il a pisser sur st tienne pendant des années ensuite ça été au tour de fekir
196119_tweet.txt;;arrêtez de vanter vos gueules  vous êtes comme les autres 
203247_tweet.txt;;est large top  de mes mangakas pref alors que ça fait moins de  ans il publie sinon out et bouncer furyo grave lourd
73003_tweet.txt;;on se fait soulever par brest elle commence bien la saison
18496_tweet.txt;;de fou gros vdm aurai été tt les clans que je veux vox avais -  quand ct le top  et ai été recal à cause de mon setup  vannes
116072_tweet.txt;;quel flow ce maillot est une dinguerie   
62771_tweet.txt;;si un de mes potos leucodermes me disait il veut pas consulter de dentiste gastro ou opticien noir sous prétexte que ok ils ont un diplôme mais mec  un noir guérit pas comme un blanc et ai besoin de qqn qui me comprend je crois que je lui mettrais une balayette
54592_tweet.txt;;gasly a eu une part de chance ajd certes mais merde quel pilote quand même il est bourré de talent victoire bien méritée
34104_tweet.txt;;laisse le stp il est gentil astro en 
183979_tweet.txt;;a fait longtemps que renault va mal avec leur bagnoles moches comme un cul pourtant vous nous avez vendu pendant des années carlos ghons comme un grand capitaine industrie  on aperçoit comme beaucoup  un nuisible un escroc  un profiteur 
185597_tweet.txt;;demain je pars au bled et c moi je conduis jusque francfort et ça fait jours je dors pas ptn demain je vais pas assumer 
8094_tweet.txt;;mdr  y en a ils ont une étoile sur leur maillot et le psg après  millards investissement à  une jaquette fifa 
166650_tweet.txt;;les suceurs de freeze corleone est des malades mentaux  il dit je fais insérer une action ou un objet comme insérer origine de action ou de objet  ils crient au génie
82107_tweet.txt;;ai pas écouté le projet entier pour le moment je ne peux donc pas top  mais le single hiver où il so périgueux ailleurs est vraiment pas mauvais mdrrr
146441_tweet.txt;;si hamilton il a rien est scandaleux
850_tweet.txt;;coutinho il est plaint il était pas à son poste alors que valverde avait tout fait pour le mettre dans les meilleurs conditions et dieu sait que valverde a fait de la merde  il est sur le banc au bayern  absolument personne ne veut de lui
164023_tweet.txt;;freeze corleone lache un couplet de fou chez  colors  mais son meilleur couplet est sur drill fr  
216501_tweet.txt;;bon bah voilà  seconde pour hamilton bye la victoire 
42152_tweet.txt;;faut pas énerver le champion  le week-end prochain au mugello hamilton va coller sec au second 
89436_tweet.txt;;terroristes mon cul mon vieux tout le monde le sait que même un papi et une mémé au liban possèdent des armes dans leurs maisons plus qu un garde de corps présidentiel peut en avoir
51703_tweet.txt;;par contre liverpool sont éliminé en ldc bg
1008_tweet.txt;;tu es hs tu vois hamilton comme c est sa voiture qui est une déesse 
137103_tweet.txt;;je confirme des français sont des abrutis et des chiasseux vive la suède 
24696_tweet.txt;;mdrrr tout le monde parle de benzema cette saison on dirait était un truc incroyable alors que messi ou suarez fessait la meme chose chaque saison
67974_tweet.txt;;gasly es un bg sainz es un bg hamilton es un énorme bg mon bébé
46645_tweet.txt;;est pas des humain en stmg je vous jure 
192960_tweet.txt;;et dire que a j pres jpouvais voir tootatis imbillies et leur petite soeur jsplus c qui
201131_tweet.txt;;bah je dégage la salope qui me sert de femme et je garde enfant parce que je le considère comme étant mon enfant même si il a pas mes gènes
96585_tweet.txt;;te rendors pas autant a ton réveil ca sera laurent blanc nommé fais pas le con
37600_tweet.txt;;le quizz me désigne les houston rockets pfff est pas du tout çatout devait matché pour les bulls ou utah à la limite mais la
104791_tweet.txt;;est reparti pour un tour
216601_tweet.txt;;voilaa mais quel crack thauvin  but une passe d 
76666_tweet.txt;;bon sérieux on peut faire ou un test pcr sans avoir un délai à la con dans le   
32139_tweet.txt;;nan mais en gros je dois avoir une question tes  joueurs  préférés tu vois est le but
186253_tweet.txt;;vais acheter le new maillot de city floqué yakalelo jsp pk mais bonnn
45679_tweet.txt;;un imam qui fait michael jackson mon dieu quelle horreur est le nouveau kkk   soit dit en passant le film a eu le feu vert du comité égyptien de censure mais visiblement est pas assez pour les intégristes
175655_tweet.txt;;ptdrrr ai besoin adele me fasse chialer mais la darz amuse 
112514_tweet.txt;;me fument eux sabo on dirait il est en classe verte stay focused 
5338_tweet.txt;;les commentaires ils ont choqué est mister freeze vous allez où avec vos pirouli  
268401_tweet.txt;;il devient bon le damien dans ses interventionscool  
59277_tweet.txt;;les lakers avaient pas le droit de choke 
206621_tweet.txt;;rmc sports a e par mois et bein sport gratuit pour un ans 
97775_tweet.txt;;prochain tour elle saute la momie sinon je touche plus à palerme 
239155_tweet.txt;;au port jvais peta un vélo jcrois pr feter liverpool la
120061_tweet.txt;;faut mettre jul sur le coup  une chanson sans mots  facile pour luirmclive
132732_tweet.txt;;sur elle chaîne om brest svp
36579_tweet.txt;;ils sont po sur adèle 
76585_tweet.txt;;ouaip  et  vous avez fait passer en tt la classe bip bip dit le robot
235568_tweet.txt;;est obliger qui lui sois rmc sport est de partout
222936_tweet.txt;;tevez et tous les mecs cités est des excellents  a pas de soucis mais ce que suarez a fait et le niveau il a atteint sur une telle durée en a pas beaucoup et tevez en fait pas partie
42947_tweet.txt;;les lakers commence à h je taff a h ai la haine
76281_tweet.txt;;quand sa tarrange pas c imcomparable lol pourtant le fait de vouloir enfermé un soral cest un peu la même chose non ou censure un dieudonne protéger la ldj après les agression contre cest gens la ca ne te choquent pas non plus mais tranquille tu as raison
239191_tweet.txt;;est génial pcq même les moins politisés veulent leur peau
220011_tweet.txt;;bon a la personne qui crie oh oh oh dans la rue rentre chez toi merci tu gênes la bye
63477_tweet.txt;;mon cur est bucks
7749_tweet.txt;;franchement ta rien plus satisfaisant que animation du fav
263731_tweet.txt;;mais est pas du seum  tant mieux moi ça me va car est mon frérot qui full win je souligne juste le fait que le lance répu soit trop fort et que epic devrait le nerf est tout
209472_tweet.txt;;ces une complexé même moi aime ps les influences comme tootatis mais jv pas la spam comme sa wesh
141278_tweet.txt;;ça clash les stmg mais ça ne sait pas faire la diff entre quand et on
79855_tweet.txt;;leris si il emmène son frère là bas les prank il pourrait faire    
140280_tweet.txt;;ai un pote marocain mais tellement mate ça le prend pour un timal quand une meuf lui dis elle aime que les rebeu il dis la vérité dès une meuf est sûr les renoi tismé il se fait passer pour un martiniquais 
159834_tweet.txt;;le même  ici il agit de venger la communauté noire il arrive quelque chose à équipe de   on sait où regarder a bon entendeur
268103_tweet.txt;;un virus origine mal maîtrisée et aux conséquences encore incertaines est en train de niquer nos  vies et toi tu préfères te battre pour des histoires de 
217086_tweet.txt;;c beau putin les joueurs non pas le droit de gâcher cette fête ils savent ce il ont à faire  aller paris
244659_tweet.txt;;les latéraux de liverpool est du foot porn quand tu passes des latéraux du psg hier a ça faut se mouiller la nuque
216267_tweet.txt;;manque plus sabo et livai 
262659_tweet.txt;;je suis sous le choctout  résumée làggrmc
97686_tweet.txt;;bosh quant il dit deux pots sur le rs deux pots sur le joint de beugue on dirait il étouffe un en même temps
176410_tweet.txt;;léna situation elle se casse la tête pour faire ses t-shirt pour tout le monde hyper abordable et tout et je vois des poufiasses qui les achètent à  les deux pour les foutre à  sur vinted vous êtes vraiment vénales à ce point
