Column1;Column2;Column3
239397_tweet.txt;le mot;"@XXX @XXX @XXX @XXX ""glauque""... le mot est faible."
108117_tweet.txt;le mot;@XXX Donc... ??, on peut plus utiser le mot. Je note. Pareil pour ??(jurisprudence Dieudonne). Parler de ??, c'est salir l'image de De Rugy. Et de ?? celle des Traoré. Ca devient compliqué...
132807_tweet.txt;on dit;@XXX çà fait bientot 1 mois qu'on joue pas..logique et Brest n'est pas aussi faible que l'on dit #SB29OM
152321_tweet.txt;le terme;RT @XXX: @XXX je n'aime pas le terme ensauvagement , il laisse penser qu'on laisse les gens seuls face à eux même #ggrmc
153193_tweet.txt;le mot;RT @XXX: C'était vraiment le mot de la fin ? #FranceRelance
117143_tweet.txt;langage ;@XXX et Djoko touche pas l'officiel. C'est la balle. Comme l'ont souligné certains, si elle passe à 5mm plus à droite, il s'en sort. Regarde son body langage : tête tournée, dans ses pensées, aucune intentionnalité, aucun rictus de rage, tout de suite la détresse d'avoir fait mal
186313_tweet.txt;on dit;Pourquoi si on dit cuisance il y aurai OBLIGATOIREMENT départ de sanson.....??
117715_tweet.txt;le mot;"@XXX @XXX Et bien si il la mérite sa victoire et qu’il est un bon pilote malgré sont moteur on verra ça la semaine prochaine. Et ne mélange pas tout; donne n’importe quelle moteur à Hamilton il fera mieux que gasly."
25693_tweet.txt;le mot;@XXX @XXX C'est pas le mot pour qualifier notamment les passages de Chirac mais la situation est très grave en ce moment au Liban, il faut sauver ce qu'il y à sauver pour la France .
122254_tweet.txt;On dit;RT @XXX: On dit toujours que les jeunes ne sont pas polis, mais j’ai jamais vu plus irrespectueux que les personnes âgées
155244_tweet.txt;Le mot;Le mot qui dit tout, Macron n'a absolument pas pris la mesure du problème et ne la prendra pas. #incivilités
238157_tweet.txt;le terme;@XXX Un homme peut répandre ses gènes bien plus rapidement qu'une femme ne peut le faire, n'ayant pas à attendre le terme de la grossesse pour procéder à une nouvelle fécondation. Ceci explique peut être cela.
227571_tweet.txt;langage ;"@XXX @XXX Avec Macron la fraude est toujours dans le langage :  ""Une simplification des ATU, donc de mise sur le marché des produits [pharmaceutiques] innovants""  signifie :  ""On supprime les tests cliniques de sécurité, tant pis pour l'impasse sur les effets négatifs à moyen/long terme !"""
262607_tweet.txt;le mot;"30 minutes dans la conférence de presse, l'intervention de @XXX est terminée... A ce stade, tout laisse à penser que le mot ""indépendants"" ne sera pas prononcé aujourd'hui #FranceRelance"
246209_tweet.txt;le mot;"La publicité est la sauvegarde du peuple : le 13 août 1789, à une époque où le mot ""publicité"" signifie rendre public, le premier maire de Paris (et aussi premier président du Tiers-État et de l'Assemblée nationale) énonçait ce droit fondamental ?? url_path url_path"
77187_tweet.txt;langage ;"@XXX On dirait le même langage utilisé par les #entreprises lors des réformes sur les #LoisTravail et la casse du #ServicePublic : ""décider plus rapidement"" ! Mais pour l'#écologie, le #trainDeNuit ? On dirait l'#Ue qui dévoile son #Budget d'ouverture de mandature 2019 + 20 Mrds"
70778_tweet.txt;on dit;@XXX Ensuite, ces esclaves étaient déportés vers l'Orient par le port de Venise et vers le Maghreb et l'Espagne via celui de Gênes, faisant la colossale fortune de ces deux cités-empires.  MM. & MMES les pétitionnaires, en matière d'histoire, on dit tout ou on s'abstient.?? url_path
227793_tweet.txt;orthographe;"1. De la naissance de l'orthographe  On tend à associer l'orthographe à l'écrit, d'une façon assez évidente ; mais ce n'est qu'une partie de la définition. Il ne peut y avoir ""orthographe"" que s'il est un document de référence établissant la convention, comme un dictionnaire."
260444_tweet.txt;Le terme;"Dommage que de grands producteurs veulent suivre cette mode. Le terme ""vin orange"" est une invention marketing. Ça n'existe pas. Il s'agit en fait d'un vin blanc de macération. Miguel Torres Chile to release orange wine url_path via @XXX"
79951_tweet.txt;langage ;"Je m'étouffe : @XXX, le dérapage de trop ? ??  ?? @XXX : ""L'affaire Chouviat ne mérite pas d'être gâchée par des erreurs de langage d'un ministre de l'Intérieur !"" #GGRMC url_path"
207667_tweet.txt;langage ;Si ces terroristes du #Hezbollah et le boucher @XXX ne comprennent que le langage de la force redoutable de @XXX ,qu’il en soit ainsi!Ils auront alors le malheur de goûter à la foudre israélienne!Si quelqu’un vient pour te tuer,lève-toi et tué-le d’abord...!
170986_tweet.txt;le terme;Pour certains qui n'aiment pas appliquer le terme #violencespolicières, pour ceux qui nient cette réalité...  url_path  #Colombes #Darmanin #Macron #GiletsJaunes
202626_tweet.txt;on dit;"@XXX @XXX @XXX On ne peut pas être color blind dans la société actuelle. Les racisés subissent encore trop de préjudices. Et on ne dit pas ""black"", on dit ""noir""!!"
204756_tweet.txt;on dit;"On ne dit plus "" d'extrême-droite"", on dit ""populiste"".  On ne dit plus ""raciste/antisémite/xénophobe/homophobe/révisionniste "", on dit ""polémiste"". Les médias ouvrent chaque jour un peu  plus grand la #FenêtreDOverton.  #Soral n'est qu'une vieille merde néonazie.  @XXX url_path"
147877_tweet.txt;le mot;Mon voisin, technicien de surface, m'expliquait qu'il était fatigué de balayer tous ces meurtres à longueur de journée. Les mégots et autres crachats abondent me dit-il et si je les nomme meurtres, c'est parce que le mot incivilité est déjà pris. #incivilites
101059_tweet.txt;langage ;@XXX J'ai pas souvenir que Jospin ait monté deux ans avant la présidentielle des éléments de langage et coups de com' infructueux pour renforcer le sentiment d'insécurité
266317_tweet.txt;le terme;"@XXX Oui et il dénie le terme de ""génocide"".  ""Sauf erreur de ma part""  rajoute-t-il ..."
241616_tweet.txt;langage ;"Thierry Coste, lobbyiste de la chasse sur @XXX, ""La chasse à la glu n'est pas interdite, on est à quota zéro""! Éléments de langage ridicules et vains ! Il y a une volonté de confisquer le débat par l'usage d'un charabia pseudo-technique..."
150547_tweet.txt;le terme;"YAMOUSSOUKRO 2020 : L'UNG EN CONVENTION LES 8&9 ""L'UNG face aux défis des échéances électorales à venir."" Tel est le terme autour duquel s'articulera la Convention Nationale de l'Union des Nouvelles Générations pour se choisir un candidat en vue des élections présidentielles 2020"
76843_tweet.txt;le mot;Notre boussole, c'est l'emploi industriel : avec le #PackRebond Territoires d’#Industrie, nous faisons de notre industrie le moteur de la relance sur tout le territoire national.  ?? En savoir plus : url_path url_path
78374_tweet.txt;le terme;"La solidarité gouvernementale, c'est déjà fini  : Barbara Pompili réfute le terme d'""ensauvagement"" utilisé par Gérald Darmanin ! cc @XXX @XXX url_path"
137426_tweet.txt;le mot;Le gouvernement de #Macron s'inspire vaguement des propositions concrètes de la @XXX pour ses décisions de greenwashing. Financement insuffisant, report en 2023 ... rien de concret.  L'inaction climatique reste le mot d'ordre ! url_path
8899_tweet.txt;le mot;Pour une EX garde des sceaux qui ignore la présomption d'innocence, le non-lieu et rejet de l'appel pour simple motif de retard d'envoi...ça manque de professionnalisme  ??????  url_path
134222_tweet.txt;le terme;"Barbara Pompili réfute le terme d'""ensauvagement"" utilisé par Gérald Darmanin | via @XXX url_path. Egorger un prêtre est abject, Tuer un chauffeur de bus est abject, Tuer 86 personnes dans un attentat à Nice est abject, l’attentat de Charlie Hebdo est abject ..."
224843_tweet.txt;le terme;La catastrophe naît d’une accoutumance au pire Je sais, c'est pourquoi j'ai réagi et me suis désabonné de #Mediapart en février. Mais je reste sans voix devant cet étron, seul le terme d'ordure me vient ! #Plenel url_path
89099_tweet.txt;le mot;@XXX @XXX @XXX @XXX Nous ne sommes pas dénués d’âmes, nous avons des émotions. Ce manque d’empathie et cette insistance à vouloir garder le mot NEGRE semble boulverser votre présent et votre futur. Pour moi c’est une avancée, un respect et une reconnaissance des blessures du passé.
119030_tweet.txt;langages ;Quel bonheur la #rentreescolaire2020 !  Vivre et penser à l'#école, pour l'école et avec l'école la plus belle des révolutions :  celle d'#apprendre à #lire les langues et les langages des sociétés, du monde et de l'univers, et accéder à la #Liberté l'#Égalité la #Fraternité ?? url_path
128968_tweet.txt;le mot;Le virage anti-blabla de la République du bla bla. Après les mots « conseil », « propositions », « étapes », réunion, vision, projet, comité, convention, weekend de travail au vert, demain... il est important de finir sur une note volontariste en prononçant le mot « concrètes ». url_path
163202_tweet.txt;le terme;"et la solidarite gouvernementale commence. Pauvre dinde. Barbara Pompili réfute le terme d'""ensauvagement"" utilisé par Gérald Darmanin"
198349_tweet.txt;le terme;@XXX @XXX Merci captain obvious mais c'est totalement hors-sujet. Je parle du fait qu'il arrive très souvent que l'on emploi le terme à mauvais escient par les mêmes qui crient au racisme ou au fachisme par facilité au lieu d'y réfléchir. PS: si tu parle de misogynie rajoute aussi misandre
156552_tweet.txt;langage ;Camarades journalistes qui parlez d'environnement: est-ce qu'on pourrait arrêter de dire que Macron va reprendre 146 mesures de la @XXX pour le climat, alors qu'il en a déjà évacué des pelletées? C'est un pur élément de langage de l'Elysée. url_path
114583_tweet.txt;orthographe;A force de se concentrer sur l'écriture inclusive, la ville de Paris néglige son orthographe... (revisé !) #rentreescolaire2020 #RentreeScolaire #RENTREE2020 @XXX url_path
67943_tweet.txt;on dit;"[Thread] #Matzneff est un révélateur d'un pourrissement au cœur du pouvoir. Un pourrissement ancien. Quand on dit ""tout le monde savait"". En faite on veut dire, toute le monde artistico-politique savait. Une élite. Les gouvernants ont comme 1er mission la protection du peuple. url_path"
21547_tweet.txt;le mot;"Au-lieu de vous excuser sans condition de vos outrances inacceptables (surtout en tant que maire), vous arrivez à placer le mot magique ""extrême droite"" dès la première phrase de votre communiqué pour minablement tenter de vous disculper. C'est juste pathétique. #Colombes url_path"
117703_tweet.txt;le mot;url_path via @XXX   Tout est dans le mot soupçon, qui n'est pas condamnation, par contre si les faits sont avéré cela sera une fois de plus l'exemple type du donneurs de leçon, hypocrites et représentant de la délinquance en col blanc. Affaire à suivre.
12019_tweet.txt;langage ;« Le grand écrivain espagnol libère les pouvoirs magiques de la littérature, entre métalangage et métaphysique, pour défier la réalité même. » @XXX #Nouveauté #rentreelitteraire #VendrediLecture @XXX #Roman url_path
8751_tweet.txt;le mot;L'économie de demain place l'humain au cœur de son ambition car l'humain est le moteur de l'économie et non pas l'inverse. #Francerelance url_path
27817_tweet.txt;Le Mot;"#Jospin ne serait-il pas...Juste un peu... de mauvaise foi? Certes son gouvernement ne ""privatisait"" pas ... Le Mot était tabou.Mais il""Ouvrait le capital "". Et quand il a accordé les 35H à l'hôpital, ses conseillers faisaient des cauchemars en pensant aux conséquences. url_path"
88414_tweet.txt;langage ;Que fiche #Macron à Chambord à jouer avec des jeunes au foot au lieu de s’excuser de ses écarts de langage : parler d’incivilités en lieu et place d’assassinats est une gageure que JAMAIS je ne lui pardonnerais! @XXX @XXX @XXX @XXX @XXX @XXX
140008_tweet.txt;le terme;"En effet, le terme paraît adéquat : #nucleaire #EPR #Flamanville . Même la ministre @XXX le reconnaît :   VIDEO. Nucléaire : ""L'EPR de Flamanville est une gabegie"", estime la ministre Barbara Pompili url_path via @XXX"
144750_tweet.txt;le terme;"À mon  humble  avis , faudra qu 'elle  s'accroche à un wagon plus crédible . Mr le Ministre de l 'Intérieur  se révèle  plus coriace que son  prédécesseur .  Barbara Pompili réfute le terme d'""ensauvagement"" utilisé par Gérald Darmanin url_path via @XXX"
207001_tweet.txt;le mot;"@XXX Je suppose que le mot ""holocauste"" fait peur et suscite un réflexe du genre ""Horreur, il compare avec la Shoah"", mais en fait, non, il me semble que le sens premier du mot est ici utilisé. Ce qui me choque ici, c'est le réflexe effrayé de Ferrand."
138639_tweet.txt;le terme;"@XXX Tu dis ""AIDER"". Hors le terme n'est pas adéquat, car les réelles raisons derrières ces fandoms rivaux d'Astro à avoir ""fait leur choix"" de voter pr Astro n'étaient pas par ""mérité"" ni ""charité"", mais pour des raisons ""ANTI FAIR-PLAY"" visant seulement à atteindre BTS. +"
14215_tweet.txt;le mot;@XXX Monsieur Plenel, vos dires sont une médiocrité affligeante et indignes d’une personne qui se dit éditorialiste, journaliste. Vous avez oubliez ce que le mot journaliste veut dire. Quelques soient vos opinions, elles ne doivent pas prendre le dessus sur des faits de l’histoire.
91322_tweet.txt;Le terme;@XXX @XXX Le terme de barbarie serait plus adapté, dans la situation actuelle ! #GGRMC On a dépassé le stade de la sauvagerie.  Sauvagerie barbare caractérise bien la situation actuelle en France @XXX
213312_tweet.txt;le mot;RT @XXX: Rares sont les grèves justifiées de la SNCF : tellement habituelles on ne s’interroge plus sur le motif .  #Lassitude !
52358_tweet.txt;langage ;"On dirait le même langage utilisé par les #entreprises lors des réformes sur les #LoisTravail et la casse du #ServicePublic : ""décider plus rapidement"" ! Mais pour l'#écologie, le #trainDeNuit ? On dirait l'#Ue qui dévoile son #Budget d'ouverture de mandature 2019 + 20 Mrds url_path"
63794_tweet.txt;langage ;#LeSaviezVous ? La locution « au temps pour moi », utilisée lorsqu’on admet son erreur, était à l’origine un commandement propre au langage militaire prononcé pour ordonner la reprise du mouvement au temps précédent ?? url_path
62658_tweet.txt;le mot;"@XXX @XXX On se pince! Votre omission (volontaire ?) du mot ""racisme"" substitué par le mot valise ""identitaire"" est sidérante."
181926_tweet.txt;langage ;#incivilités Des mots pour dire les maux, ce n'est pas nouveau, le langage est toujours révélateur de l'état d'âme des individus et des sociétés. quand les mots sonnent faux ils sont indicateurs d'un profond état de déséquilibre et de panique.
200860_tweet.txt;le mot;@XXX Il n y a le mot juif sur cette capture mais justr 1 drapeau israélien. Tous les.juifs ne sont pas israéliens et tous les israéliens ne sont pas juifs. Évitez vos amalgames douteux, racistes et  essentialisant.
54976_tweet.txt;on dit;Les deux venant d'un seul et même fruit ! J'en déduis que ce fruit était une variété hybride (dans le jargon on dit F1), possédant pour les gènes déterminant les caractères sus-mentionnés deux allèles différents, et lors de la reproduction, j'ai eu des combinaisons différentes !)
58621_tweet.txt;le mot;@XXX @XXX @XXX Car il ne peut y avoir d’ #Ecologie sans #civisme et le civisme #EELV #PS et consorts,ils connaissent pas et préfèrent mettre au goût du jour le mot #incivilité summum de la relativisation de tout Voilà,appeler un chat un chat...
112915_tweet.txt;le terme;"Comme Lionel Jospin dans L'Obs, @XXX utilise le terme  ""kairos"" lorsqu'il parle de Macron : ""J'ai éprouvé de la tristesse parce que j'avais de l'espoir, avec ce jeune président porté par des gens d'horizons divers, un 'kairos' comme on dit en Grèce, un moment favorable."""
212147_tweet.txt;Le mot;"Le motif de l'arrestation de Soral dévoilé !   "" Il a été placé en garde à vue pour provocation à commettre un crime ou délit portant atteinte aux intérêts fondamentaux de la Nation. "" - Le Parisien.   On nage en plein délire Stalinien !   #JesoutiensSoral #LiberezSoral"
191707_tweet.txt;le terme;Vois 1 contradiction profonde entre la promesse d’une #tolérancezéro et le terme #incivilités pour qualifier des #délits ou des #crimes graves. Pas qu’une question de vocabulaire: une manière de se situer par rapport au #réel. On le combat en le nommant ou on l’occulte! @XXX
204629_tweet.txt;le terme;"@XXX Cela souligne le fait que le foot féminin retombe peu a peu dans l anonymat, même si le terme est ""extrême"" car un français en jaune OK c est un exploit également mais ce n est pas une victoire finale non plus. PS: j ai vibré pour la victoire d Alaphilippe et juste content par OL"
23014_tweet.txt;le terme;"@XXX Pour les Verts tout le monde il est beau tout le monde il est gentil. Barbara Pompili réfute le terme d'""ensauvagement"" utilisé par Gérald Darmanin, il n'y aurait que des ""petits garnements"" comme celui qui a massacré le chauffeur de tramway... url_path"
161942_tweet.txt;langage ;#France ???? #Politique #Immigration inutile  #Remigration nécessaire  Georges Marchais tenait un langage de vérité car il était patriote ! url_path
244488_tweet.txt;le mot;"@XXX @XXX @XXX Déçue... et triste.  Que cet échange soit votre priorité.  Que le mot ""enjeux"" apparaisse dans votre message. #Biodiversité #Écologie  #ZéroIndépendance = #ZéroÉvolution"
156151_tweet.txt;Le mot;[LE CHIFFRE] Le mot #territoire repris plus de 25 fois dans le discours de politique générale de Jean #Castex, nouveau #PremierMinistre. Vers une plus grande confiance de l'Etat et du @XXX en ses #CollTerr - et des moyens ? url_path url_path
178792_tweet.txt;Le terme;Pro-masques, anti-masques, #masqueobligatoire. Le terme est erroné et peut porter à confusion : c'est un couvre-visage dont on parle! Il ne s'agit pas ici de masques médicaux ou de N95. C'est un bout de tissu qui couvre la bouche et le nez. #covid19Qc
214178_tweet.txt;Le Mot;BLANCHARD. Lun 27.07.2020, 09:09. Le Mot du Jour (Boycott éco-responsable) url_path ien dans l'air du temps, comme une invitation à la frugalité. Dans la mouvance bobo des légumes anciens… Mais on n'est pas des manants… Il nous faut des … €bio #écologie url_path
20609_tweet.txt;langage ;"Le terrorisme, c'est l'ennemi juré du langage (Catherine Meurisse, ""La légèreté"") #CharlieHebdo"
118873_tweet.txt;Le mot;?? FLASH - Le moteur de recherche #Ecosia a dépassé la barre des 100 000 000 d’#arbres plantés. Pour rappel, Ecosia reverse 80% de ses revenus à des #associations qui se concentrent sur la #reforestation à travers le monde.(Facebook Ecosia) #ecologie url_path
39080_tweet.txt;le mot;"@XXX  ?? Arrêter d'utiliser le mot ""gratuit"" en permanence... ""Les masques gratuits""...  Rien n'est gratuit. Tout a un coût!   Je suis pour un texte de loi obligeant les politiques a utiliser l'expression : ""Pris en charge""!!! ?? #masquesGratuits #impot @XXX #COVID__19"
49125_tweet.txt;le mot;"@XXX @XXX Merci de votre ""urbanité "" mais je persiste et signe : l'esprit architectural de la rue de Rivoli ne s'accorde pas avec une rue vide en forme de piste cyclable. Ne cherchez pas le mot ""esprit"" dans le dictionnaire :)"
51514_tweet.txt;le terme;Après avoir redéfini le crime, le viol, la barbarie, par le terme fourre-tout d’ « #incivilité », le #GouvernementCastex , gouvernement de « combat », redéfinit la notion d’acte: ils « font des annonces ». J’en peux plus. #ecologie #BarbaraPompili
16233_tweet.txt;le mot;C’est magique. #Macron parle d’ « #incivilités » pour qualifier des meurtres, et nos #medias dociles reprennent le mot à la lettre, et en boucle. Sûrement une petite note explicative de l’@XXX ...
158024_tweet.txt;langage ;Les envolées lyriques de Patrick Montel, la voix rocailleuse de Thierry Gilardi, les cris stridents de CJP, les mots justes de Greg Margotton, les éléments de langage d’Alex Boyon, les phrases WTF de T. Roland...  Les commentaires, parties intégrantes des exploits sportifs ???? url_path
115724_tweet.txt;le mot;@XXX Pourquoi une telle motivation pour le Liban mais vous fermez les yeux pour les pays africains comme la Côte d'ivoire, Guinée, le Congo Brazzaville dont ces populations souffrent aussi depuis longtemps. Le peuple africain a besoin de la France pour leur sortir de ce grd ravin.
51859_tweet.txt;le mot;"@XXX @XXX @XXX Rappel : le mot ""ensauvagement"" n'existe pas  mais, comme disait Pierre Desproges, on peut très bien vivre sans la moindre espèce de culture. Rappelons nous  toutefois que, plus le niveau de culture est bas, plus le niveau de violence est haut."
93953_tweet.txt;le mot;"Faire de l’#Industrie le moteur de notre relance : 78 sites industriels ""clés en main"" pour être la vitrine de la (re)localisation d’activités. Des procédures administratives anticipées pour garantir des délais de réalisation attractifs.  ?? Plus d’infos : url_path url_path"
42121_tweet.txt;orthographe;CONCLUSION :  L'orthographe est arbitraire à dessein. Toute langue de culture écrite cherche à être pérenne : à se faire comprendre tant de ses contemporain·e·s que de ses descendant·e·s. Elle doit, dès lors, établir par convention ses contours.
253185_tweet.txt;le mot;@XXX Une indemnisation accordée par la CIVI n’est pas une déclaration de culpabilité. Si on refuse d’utiliser le mot « violeur » pour désigner Darmanin en l’état actuel des choses, il faut faire pareil pour Adama Traoré.
14922_tweet.txt;le terme;"@XXX @XXX @XXX @XXX Si le terme ""finito"" signifie ""reconstruction pour retrouver une équipe en accord avec son glorieux passé"", je suis d'accord pour dire que l'AC Milan, 7 fois vainqueur de la LDC (dont 2 au 21eme siècle) est finito"
94709_tweet.txt;on dit;"@XXX Tt à fait en accord avec votre éloge d'Alexandre Dumas comme écrivain. Cependant il ne m'indiffère pas que celui ci fut un écrivain ""quarteron"" dans un monde d'écrivains ""blanc"" Comme on dit en philo, par ""accident"", tout comme je suis ""blanc"" par accident. (1/2) @XXX"
28840_tweet.txt;Le mot;Pas réussi à savoir comment nous serions informés si cas de #COVID19 parmi élèves ou personnels, ce qui se passerait alors. Mais on m'a demandé de voir comment valoriser les compétences numériques acquises avec la #CriseSanitaire. Le mot #hybride a été prononcé. #RentreeScolaire url_path
95107_tweet.txt;le terme;#Ecologie  À ceux et celles qui utilisent le terme #Pastèque pour décrire le mouvement écologique, petit rappel sur l'auteur de la métaphore... url_path
249150_tweet.txt;le mot;@XXX @XXX @XXX @XXX Cela voudrait-il dire qu’outre son catalogue, Nintendo est le moteur de cette industrie, celui qui insuffle la nouveauté, l’inovation, et que ses consoles représentent les premieres de chaque nextgen ?
78537_tweet.txt;le mot;"Il faudrait trouver l'article de loi définissant le mot ""nation"" et expliquant quels sont ses intérêts. La nation c'est nous et il y a des milliers de personnes qui sont d'accord avec Soral. D'autre part nous Nation n'avons pas d'intérêts, nous ne sommes pas une entreprise. url_path"
159467_tweet.txt;Le mot;"#LesSavoirsInutiles Le mot ""school"" vient du grec ""skholè"" qui signifie ""tps libre"", à savoir une activité dégagée de toute contrainte. Plus tard, ce concept deviendra l'école, lieu où l'on apprend à faire ce que l'on aime et où l'on apprend à être #LDERTL2 #rentreescolaire2020 url_path"
22823_tweet.txt;langage ;Il y a des indignations sélectives qui posent problème ! Une Axelle n’a pas droit à la compassion des ecolo qui manifestent avec le langage Adama. url_path
235196_tweet.txt;on dit;@XXX La chasse aux petites phrases va remplacer la chasse aux délinquants. Il va falloir faire attention à ce qu'on dit. Est-ce que raconter une blague juive c'est faire l'apologie de la shoah?
169574_tweet.txt;le mot;"@XXX Nous en revenons donc à mon propos de manière plus précise : ""il n'y a pas dans ce conte de morale au sens traditionnel du terme, qu'on trouve dans la plupart de mes autres contes"".   On peut bien sûr jouer sur le mot ""morale"" ; la Nouvelle Critique en a fait un mode d'existence."
211079_tweet.txt;le terme;@XXX @XXX @XXX @XXX Selon moi, le terme important dans votre propos, c'est « perso » : choisir son praticien selon ses critères propres, rien que de très normal (sauf à l'hôpital, par définition).  C'est dresser des listes qui me semble ... disons, ouvrir la voie à une dérive à éviter.
155353_tweet.txt;langage ;du langage articulé, comme dit Homère, d'une façon plus hautaine et plus superbe. Il semble que le poète, dans cette région où il n'y a plus ni contour ni couleur, ni ombre ni lumière, ni temps ni limite, ait entendu et noté le #UltimatePlay
264539_tweet.txt;Le mot;"Y a-t-il un ensauvagement de la société ? ??  ?? Didier Giraud : ""Le mot 'ensauvagement' fait débat parce qu'il a été prononcé par @XXX... Mais c'est comme ça qu'on fait monter le @XXX !"" #GGRMC url_path"
195134_tweet.txt;langage ;Je poursuis en ce #VendrediLecture la lecture de L'attrape-coeurs de Salinger. J'ai beaucoup de mal avec l'écriture, bien réalisée mais pas du tout à mon goût, qui reproduit le langage familier d'un ado de 17 ans. url_path
28000_tweet.txt;orthographe;Cette semaine, il nous faut parler de la convention de l'orthographe. On l'a vu, l'orthographe conventionnalise, soit rend arbitrairement explicite, des sons (phonographie), du sens (sémiographie) ou l'écriture des mots en eux-mêmes.
10189_tweet.txt;langage ;@XXX @XXX @XXX Tant mieux. Dieudonné n'est pas aussi tolérant que vous, à mon avis. Il se sert de second degré pour développer un double langage tendancieux, de mon point de vue. Parfois on peut se tromper, c'est la base de l'expérience, essai, erreur, normal. Bonne journée et bon courage.
106225_tweet.txt;le terme;"@XXX @XXX @XXX Lire de la part d'une indigéniste revendiquée que juger le terme ""victimisation"" est indécent... quand on connaît le discours des membres du PIR sur les juifs et la Shoah, c'est savoureux. Tu viens de te noyer. Désolé. url_path"
108784_tweet.txt;langage ;classique aux délicats qui, au fond, n'aiment guère les mâles poètes et le vigoureux prosateur que nous venons de citer. C'est cette veine de langage qui leur déplaît dans les poètes modernes, en général, et chez Hugo en particulier. C'est un Maroua
166546_tweet.txt;le mot;"@XXX Je n'aime pas spécialement Djoko mais c'est un peu fort quand même là. Aura-t-il encore le droit de prononcer le mot ""tennis"" ou d'approcher à moins de 100m d'un terrain aussi ? Allons au bout de la bêtise tant qu'à faire... ??"
212183_tweet.txt;Le mot;Quand les défenses se resserrent, le grand tout droit Giannis Antetokounmpo est incapable de faire gagner son équipe. Le mot surcoté lui va si bien. #Bucksvsheat
107026_tweet.txt;le terme;"#LRDS badass"" désigne un dur à cuire, un bagarreur, un mauvais garçon. On notera cependant que le terme a connu une importante déformation dans son usage, puisqu'il est de plus en plus souvent employé pour désigner une personne qui a la classe, et qui inspire les autres"
77294_tweet.txt;le mot;je suis lassé qu'à longueur d'année quel qu'en soit le motif que nos éminents médias se rabattent sur les pays scandinaves pour un oui pour un non alors que la suède va exploser par son laxisme immigrationniste musulman en train de détruire l'avenir de ce si beau pays occidental url_path
228185_tweet.txt;Le mot;"@XXX Pour la liberté d'expression en France. Le mot ""chien"" ne mord pas. Soral a raison. Cette #policepolitique montre bien qui a le pouvoir en France."
26286_tweet.txt;le mot;@XXX Suez peut dire son mot s'il l'entend.  Et le mot en question peut influencer la décision de l'actionnaire (Engie)… Ainsi que celle de l'acheteur.
96372_tweet.txt;LangageIllisible ;Quand l'Etat d'@XXX, @XXX et @XXX va-t-il enfin réagir et imposer le choix aux délinquants : respect de la langue française ou asile psychiatrique. #NouveauLangageIllisible #DiscriminationSociale #incivilites url_path
130082_tweet.txt;le mot;la rime riche, le mot propre et la métaphore exacte, et ayant grand-peur d'être déshérités par leurs parents, pour ces méfaits. Nous les enrôlâmes en exigeant d'eux le serment de ne faire aucun quartier aux Philistins. Un cousin à nous allez gasly
146525_tweet.txt;le terme;"#LeSaviezVous | La ""charette"" est tout simplement l'ancêtre du VSAV ! Il y a bien longtemps, on devait enlever les cales qui bloquaient les roues pour pouvoir partir sur intervention, d'où le terme ""décaler""!  ???? url_path url_path"
16020_tweet.txt;On dit;@XXX Formidable. On dit chez nous que ce n’est certainement pas un 100 watts mais un habitué aux cachotteries. On n’est pas loin d’une attitude arrogante. Probablement dans les gênes.
171373_tweet.txt;langage ;"Je m'étouffe : @XXX, le dérapage de trop ? ??  ?? @XXX : ""L'affaire Chouviat ne mérite pas d'être gâchée par des erreurs de langage d'un ministre de l'Intérieur !"" #GGRMC url_path"
254075_tweet.txt;Le terme;@XXX Le terme “incivilité” n’est pas anodin. Qualifier p.e. le massacre d’une Axelle, d’un Philippe d’incivilité est comptabilisé dans les statistiques... comme “incivilité” au même titre qu’un vol avec violence...(qqn d’averti pourrait il infirmer, confirmer ceci? À qui de droit)
220489_tweet.txt;langage ;@XXX Cher Monsieur, je vous ai écouté parler du PR Macron en train de jouer au foot-ball à Chambord avec des « jeunes » comme vous dites avec votre langage précautionneux. Ne peut-il pas faire son boulot tout simplement ?
71119_tweet.txt;le mot;@XXX @XXX @XXX L’évolution de la société est l’une des raisons de gommer le mot NEGRE. Tout comme l’apparition du mot KIFFER dans le dico. vs ne réalisez pas que vos comparaisons s’associent à des objet, ou autres choses non HUMAINES. Ex : cases Noir des Échecs, peste NOIR, le gâteau forêt NOIR
261335_tweet.txt;le mot;Rares sont les grèves justifiées de la SNCF : tellement habituelles on ne s’interroge plus sur le motif .  #Lassitude ! url_path
196690_tweet.txt;le mot;L’évolution de la société est l’une des raisons de gommer le mot NEGRE. Tout comme l’apparition du mot KIFFER dans le dico. vs ne réalisez pas que vos comparaisons s’associent à des objet, ou autres choses non HUMAINES. Ex : cases Noir des Échecs, peste NOIR, le gâteau forêt NOIR url_path
103624_tweet.txt;le mot;"@XXX @XXX @XXX @XXX Touchant... à ce niveau d'imbécilité j'aurais plutôt employé le mot ""désespérant""."
